StemUrn,LexicalEntity,StemString,InflClass,Tags
lsjpool.n15514_0,lexent.n15514,:de:a)rrhfor,ew_denom,
lsjpool.n15533_0,lexent.n15533,:de:a)rruqm,ew_denom,
lsjpool.n15546_0,lexent.n15546,:de:a)rrwd,ew_denom,
lsjpool.n15546_0,lexent.n15546,:de:a)rrwd,ew_denom,
lsjpool.n15548_0,lexent.n15548,:de:a)rrwst,ew_denom,
lsjpool.n15584_0,lexent.n15584,:de:a)rta^m,ew_denom,
lsjpool.n15591_0,lexent.n15591,:de:a)rt,aw_denom,
lsjpool.n15604_0,lexent.n15604,:de:a)rt,ew_denom,
lsjpool.n15619_0,lexent.n15619,:de:a)rti,azw,
lsjpool.n15651_0,lexent.n15651,:de:a)rt,izw,
lsjpool.n15764_0,lexent.n15764,:de:a)rto-si_t,ew_denom,
lsjpool.n15770_0,lexent.n15770,:de:a)rtofa^g,ew_denom,
lsjpool.n15786_0,lexent.n15786,:de:a)rt,unw,
lsjpool.n15795_0,lexent.n15795,:de:a)rtu^,reg_conj,
lsjpool.n15810_0,lexent.n15810,:de:a)ru,ss,
lsjpool.n15833_0,lexent.n15833,:de:a)rxaiolog,ew_denom,
lsjpool.n15850_0,lexent.n15850,:de:a)rxairesi,azw,
lsjpool.n15887_0,lexent.n15887,:de:a)rx,euw,
lsjpool.n15896_0,lexent.n15896,:de:a)rxhget,euw,
lsjpool.n15897_0,lexent.n15897,:de:a)rxhget,ew_denom,
lsjpool.n15946_0,lexent.n15946,:de:a)rxi-qewr,ew_denom,
lsjpool.n16012_0,lexent.n16012,:de:a)rxitekton,ew_denom,
lsjpool.n16051_0,lexent.n16051,:de:a)rx,reg_conj,
lsjpool.n16132_0,lexent.n16132,:de:a)seb,ew_denom,
lsjpool.n16139_0,lexent.n16139,:de:a)selg,ainw,
lsjpool.n16151_0,lexent.n16151,:de:a)sept,ew_denom,
lsjpool.n16178_0,lexent.n16178,:de:a)sqen,ow_denom,
lsjpool.n16182_0,lexent.n16182,:de:a)sqm,ainw,
lsjpool.n16215_0,lexent.n16215,:de:a)si_t,ew_denom,
lsjpool.n16266_0,lexent.n16266,:de:a)sk,ew_denom,
lsjpool.n16312_0,lexent.n16312,:de:a)skwli,azw,
lsjpool.n16326_0,lexent.n16326,:de:a)smen,izw,
lsjpool.n16341_0,lexent.n16341,:de:a)sp,azw,
lsjpool.n16343_0,lexent.n16343,:de:a)sp,airw,
lsjpool.n16396_0,lexent.n16396,:de:a)sp,izw,
lsjpool.n16451_0,lexent.n16451,:de:a)sta^t,ew_denom,
lsjpool.n16567_0,lexent.n16567,:de:a)stox,ew_denom,
lsjpool.n16583_0,lexent.n16583,:de:a)stra^ga^l,izw,
lsjpool.n16602_0,lexent.n16602,:de:a)stra^phfor,ew_denom,
lsjpool.n16609_0,lexent.n16609,:de:a)stra,ptw,
lsjpool.n16665_0,lexent.n16665,:de:a)stronom,ew_denom,
lsjpool.n16696_0,lexent.n16696,:de:a)stu^-drom,ew_denom,
lsjpool.n16703_0,lexent.n16703,:de:a)stunom,ew_denom,
lsjpool.n16882_0,lexent.n16882,:de:a)-sfa^ra^g,ew_denom,
lsjpool.n16900_0,lexent.n16900,:de:a)sxa^l,a_stem,
lsjpool.n16907_0,lexent.n16907,:de:a)sxhmon,ew_denom,
lsjpool.n16916_0,lexent.n16916,:de:a)sxol,ew_denom,
lsjpool.n16941_0,lexent.n16941,:de:a)takt,ew_denom,
lsjpool.n16947_0,lexent.n16947,:de:a)^t,allw,
lsjpool.n16955_0,lexent.n16955,:de:a)_t,aw_denom,
lsjpool.n16955_0,lexent.n16955,:de:a)t,a_stem,
lsjpool.n16980_0,lexent.n16980,:de:a)tasq,allw,
lsjpool.n16996_0,lexent.n16996,:de:a)tekn,ow_denom,
lsjpool.n17012_0,lexent.n17012,:de:a)ten,izw,
lsjpool.n17039_0,lexent.n17039,:de:a)-teukt,ew_denom,
lsjpool.n17052_0,lexent.n17052,:de:a)^t,e_stem,
lsjpool.n17069_0,lexent.n17069,:de:a)-ti^,reg_conj,
lsjpool.n17069_0,lexent.n17069,:de:a)-t,izw,
lsjpool.n17073_0,lexent.n17073,:de:a)ti_ma^gel,ew_denom,
lsjpool.n17075_0,lexent.n17075,:de:a)ti_m,azw,
lsjpool.n17082_0,lexent.n17082,:de:a)ti_m,aw_denom,
lsjpool.n17089_0,lexent.n17089,:de:a)ti_m,ow_denom,
lsjpool.n17095_0,lexent.n17095,:de:a)ti^t,allw,
lsjpool.n17109_0,lexent.n17109,:de:a)tlht,ew_denom,
lsjpool.n17124_0,lexent.n17124,:de:a)tm,izw,
lsjpool.n17144_0,lexent.n17144,:de:a)ton,ew_denom,
lsjpool.n17190_0,lexent.n17190,:de:a)trem,ew_denom,
lsjpool.n17195_0,lexent.n17195,:de:a)trem,izw,
lsjpool.n17225_0,lexent.n17225,:de:a)trof,ew_denom,
lsjpool.n17301_0,lexent.n17301,:de:a)tu^x,ew_denom,
lsjpool.n17309_0,lexent.n17309,:de:au(,ainw,
lsjpool.n17309_0,lexent.n17309,:de:au),ainw,
lsjpool.n17317_0,lexent.n17317,:de:au)g,azw,
lsjpool.n17317_0,lexent.n17317,:de:au)g,ew_denom,
lsjpool.n17334_0,lexent.n17334,:de:au)d,azw,
lsjpool.n17335_0,lexent.n17335,:de:au)d,aw_denom,
lsjpool.n17345_0,lexent.n17345,:de:au)-eru^,reg_conj,
lsjpool.n17365_0,lexent.n17365,:de:au)qent,ew_denom,
lsjpool.n17375_0,lexent.n17375,:de:au)qhmer,izw,
lsjpool.n17411_0,lexent.n17411,:de:au)l,ew_denom,
lsjpool.n17430_0,lexent.n17430,:de:au)l,izw,
lsjpool.n17445_0,lexent.n17445,:de:au)lo-qet,ew_denom,
lsjpool.n17478_0,lexent.n17478,:de:au)c,anw,
lsjpool.n17641_0,lexent.n17641,:de:au)tognwmon,ew_denom,
lsjpool.n17781_0,lexent.n17781,:de:au)tokton,ew_denom,
lsjpool.n17804_0,lexent.n17804,:de:au)tomat,izw,
lsjpool.n17822_0,lexent.n17822,:de:au)tomol,ew_denom,
lsjpool.n17829_0,lexent.n17829,:de:au)tonom,ew_denom,
lsjpool.n17943_0,lexent.n17943,:de:au)to-sxedi,azw,
lsjpool.n17972_0,lexent.n17972,:de:au)to-trop,aw_denom,
lsjpool.n17981_0,lexent.n17981,:de:au)tourg,ew_denom,
lsjpool.n18053_0,lexent.n18053,:de:au)xen,izw,
lsjpool.n18057_0,lexent.n18057,:de:au)x,ew_denom,
lsjpool.n18067_0,lexent.n18067,:de:au)xm,ew_denom,
lsjpool.n18067_0,lexent.n18067,:de:au)xm,aw_denom,
lsjpool.n18081_0,lexent.n18081,:de:au),reg_conj,
lsjpool.n18081_0,lexent.n18081,:de:a)u_,reg_conj,
lsjpool.n18128_0,lexent.n18128,:de:a)fa^n,izw,
lsjpool.n18163_0,lexent.n18163,:de:a)fa,ss,
lsjpool.n18163_0,lexent.n18163,:de:a)fa^t,reg_conj,
lsjpool.n18184_0,lexent.n18184,:de:a)feid,ew_denom,
lsjpool.n18477_0,lexent.n18477,:de:a)fra^d,ew_denom,
lsjpool.n18482_0,lexent.n18482,:de:a)fr,ainw,
lsjpool.n18491_0,lexent.n18491,:de:a)fr,ew_denom,
lsjpool.n18496_0,lexent.n18496,:de:a)fr,izw,
lsjpool.n18524_0,lexent.n18524,:de:a)fron,ew_denom,
lsjpool.n18531_0,lexent.n18531,:de:a)frontist,ew_denom,
lsjpool.n18567_0,lexent.n18567,:de:a)fu^lakt,ew_denom,
lsjpool.n18597_0,lexent.n18597,:de:a)fu,ss,
lsjpool.n18635_0,lexent.n18635,:de:a)xalk,ew_denom,
lsjpool.n18651_0,lexent.n18651,:de:a)xa^rist,ew_denom,
lsjpool.n18685_0,lexent.n18685,:de:a)^x,ev_stem,
lsjpool.n18685_0,lexent.n18685,:de:a)kax,ev_stem,
lsjpool.n18685_0,lexent.n18685,:de:a)x,numi,
lsjpool.n18685_0,lexent.n18685,:de:a)kax,izw,
lsjpool.n18687_0,lexent.n18687,:de:a)^x,ew_denom,
lsjpool.n18687_0,lexent.n18687,:de:a)^x,ew_denom,
lsjpool.n18705_0,lexent.n18705,:de:a)xq,izw,
lsjpool.n18706_0,lexent.n18706,:de:a)xq,e_stem,
lsjpool.n18708_0,lexent.n18708,:de:a)xqofor,ew_denom,
lsjpool.n18731_0,lexent.n18731,:de:a)xlu_,reg_conj,
lsjpool.n18862_0,lexent.n18862,:de:a)yeud,ew_denom,
lsjpool.n18877_0,lexent.n18877,:de:a(yi_d,ow_denom,
lsjpool.n18883_0,lexent.n18883,:de:a(yi^ma^x,ew_denom,
lsjpool.n18913_0,lexent.n18913,:de:a),e_stem,
lsjpool.n18915_0,lexent.n18915,:de:a)_,reg_conj,
lsjpool.n18946_0,lexent.n18946,:de:a)wt,ew_denom,
lsjpool.n18980_0,lexent.n18980,:de:ba^d,izw,
lsjpool.n18996_0,lexent.n18996,:de:b,azw,
lsjpool.n18996_0,lexent.n18996,:de:ba^k,reg_conj,
lsjpool.n19053_0,lexent.n19053,:de:ba^q,unw,
lsjpool.n19123_0,lexent.n19123,:de:b,ainw,
lsjpool.n19123_0,lexent.n19123,:de:b,a_stem,
lsjpool.n19158_0,lexent.n19158,:de:baktr,euw,
lsjpool.n19214_0,lexent.n19214,:de:ba^la^n,euw,
lsjpool.n19221_0,lexent.n19221,:de:ba^la^n,izw,
lsjpool.n19239_0,lexent.n19239,:de:ba^la^n,ow_denom,
lsjpool.n19269_0,lexent.n19269,:de:ballantiotom,ew_denom,
lsjpool.n19282_0,lexent.n19282,:de:ball,e_suppl,
lsjpool.n19282_0,lexent.n19282,:de:bl,e_stem,
lsjpool.n19282_0,lexent.n19282,:de:b,allw,
lsjpool.n19292_0,lexent.n19292,:de:bamb,ainw,
lsjpool.n19318_0,lexent.n19318,:de:bapt,izw,
lsjpool.n19327_0,lexent.n19327,:de:ba,ptw,
lsjpool.n19339_0,lexent.n19339,:de:barba^r,izw,
lsjpool.n19363_0,lexent.n19363,:de:bar,ew_denom,
lsjpool.n19402_0,lexent.n19402,:de:ba^ru^daimon,ew_denom,
lsjpool.n19425_0,lexent.n19425,:de:ba^ru^qu_m,ew_denom,
lsjpool.n19452_0,lexent.n19452,:de:ba^r,unw,
lsjpool.n19528_0,lexent.n19528,:de:ba^sa^n,izw,
lsjpool.n19549_0,lexent.n19549,:de:ba^si^l,euw,
lsjpool.n19553_0,lexent.n19553,:de:ba^si^l,izw,
lsjpool.n19565_0,lexent.n19565,:de:bask,ainw,
lsjpool.n19576_0,lexent.n19576,:de:ba,skw,
lsjpool.n19576_0,lexent.n19576,:de:ba,skw,
lsjpool.n19594_0,lexent.n19594,:de:bast,azw,
lsjpool.n19611_0,lexent.n19611,:de:ba^t,euw,
lsjpool.n19612_0,lexent.n19612,:de:ba^t,ew_denom,
lsjpool.n19643_0,lexent.n19643,:de:batta^r,izw,
lsjpool.n19647_0,lexent.n19647,:de:batto-log,ew_denom,
lsjpool.n19692_0,lexent.n19692,:de:bd,allw,
lsjpool.n19708_0,lexent.n19708,:de:bdelu^r,euw,
lsjpool.n19711_0,lexent.n19711,:de:bdelu,ss,
lsjpool.n19716_0,lexent.n19716,:de:bd,ev_stem,
lsjpool.n19718_0,lexent.n19718,:de:bd,ullw,
lsjpool.n19722_0,lexent.n19722,:de:bebai,ow_denom,
lsjpool.n19736_0,lexent.n19736,:de:bebhl,ow_denom,
lsjpool.n19795_0,lexent.n19795,:de:bembi_k,iaw_denom,
lsjpool.n19796_0,lexent.n19796,:de:bembi_k,izw,
lsjpool.n19862_0,lexent.n19862,:de:bh,ss,
lsjpool.n19871_0,lexent.n19871,:de:bi,azw,
lsjpool.n19891_0,lexent.n19891,:de:bi,aw_denom,
lsjpool.n19892_0,lexent.n19892,:de:b,azw,
lsjpool.n19893_0,lexent.n19893,:de:basq,reg_conj,
lsjpool.n19896_0,lexent.n19896,:de:b,a_stem,
lsjpool.n19896_0,lexent.n19896,:de:ba,skw,
lsjpool.n19926_0,lexent.n19926,:de:br,o_stem,
lsjpool.n19944_0,lexent.n19944,:de:bi_n,ew_denom,
lsjpool.n19981_0,lexent.n19981,:de:biot,euw,
lsjpool.n19992_0,lexent.n19992,:de:bi,o_stem,
lsjpool.n19992_0,lexent.n19992,:de:bi,ow_denom,
lsjpool.n20013_0,lexent.n20013,:de:biw,skw,
lsjpool.n20036_0,lexent.n20036,:de:bla_k,euw,
lsjpool.n20046_0,lexent.n20046,:de:bla,ptw,
lsjpool.n20049_0,lexent.n20049,:de:blast,anw,
lsjpool.n20067_0,lexent.n20067,:de:blasfhm,ew_denom,
lsjpool.n20083_0,lexent.n20083,:de:bleme,ainw,
lsjpool.n20097_0,lexent.n20097,:de:blep,reg_conj,
lsjpool.n20130_0,lexent.n20130,:de:blhx,aw_denom,
lsjpool.n20153_0,lexent.n20153,:de:bli^t,reg_conj,
lsjpool.n20153_0,lexent.n20153,:de:bli,ss,
lsjpool.n20169_0,lexent.n20169,:de:blu^z,reg_conj,
lsjpool.n20178_0,lexent.n20178,:de:m-bl,o_stem,
lsjpool.n20178_0,lexent.n20178,:de:bl,o_stem,
lsjpool.n20195_0,lexent.n20195,:de:bo,aw_denom,
lsjpool.n20205_0,lexent.n20205,:de:bohdrom,ew_denom,
lsjpool.n20213_0,lexent.n20213,:de:bohq,ew_denom,
lsjpool.n20213_0,lexent.n20213,:de:boa_q,ew_denom,
lsjpool.n20213_0,lexent.n20213,:de:bwq,ew_denom,
lsjpool.n20281_0,lexent.n20281,:de:bol,izw,
lsjpool.n20303_0,lexent.n20303,:de:bomb,ew_denom,
lsjpool.n20413_0,lexent.n20413,:de:bo,skw,
lsjpool.n20413_0,lexent.n20413,:de:bosk,e_stem,
lsjpool.n20497_0,lexent.n20497,:de:boubwn,iaw_denom,
lsjpool.n20526_0,lexent.n20526,:de:bouqu^t,ew_denom,
lsjpool.n20549_0,lexent.n20549,:de:boukol,ew_denom,
lsjpool.n20549_0,lexent.n20549,:de:bwkol,ew_denom,
lsjpool.n20554_0,lexent.n20554,:de:bwkoli,azw,
lsjpool.n20554_0,lexent.n20554,:de:boukoli,azw,
lsjpool.n20577_0,lexent.n20577,:de:boularx,ew_denom,
lsjpool.n20598_0,lexent.n20598,:de:boul,euw,
lsjpool.n20598_0,lexent.n20598,:de:bwl,euw,
lsjpool.n20613_0,lexent.n20613,:de:bouli_m,iaw_denom,
lsjpool.n20621_0,lexent.n20621,:de:bol,nw,
lsjpool.n20621_0,lexent.n20621,:de:boul,e_suppl,
lsjpool.n20638_0,lexent.n20638,:de:bouno-ba^t,ew_denom,
lsjpool.n20692_0,lexent.n20692,:de:bou-sfa^g,ew_denom,
lsjpool.n20716_0,lexent.n20716,:de:boufon,ew_denom,
lsjpool.n20720_0,lexent.n20720,:de:bouforb,ew_denom,
lsjpool.n20735_0,lexent.n20735,:de:bowt,ew_denom,
lsjpool.n20746_0,lexent.n20746,:de:bra^b,euw,
lsjpool.n20785_0,lexent.n20785,:de:bra^d,unw,
lsjpool.n20790_0,lexent.n20790,:de:bra^du^-plo,ew_denom,
lsjpool.n20803_0,lexent.n20803,:de:br,azw,
lsjpool.n20820_0,lexent.n20820,:de:bra^t,reg_conj,
lsjpool.n20820_0,lexent.n20820,:de:bra,ss,
lsjpool.n20869_0,lexent.n20869,:de:bra^x,unw,
lsjpool.n20952_0,lexent.n20952,:de:brex,reg_conj,
lsjpool.n20965_0,lexent.n20965,:de:bri,aw_denom,
lsjpool.n20981_0,lexent.n20981,:de:bri_q,reg_conj,
lsjpool.n20988_0,lexent.n20988,:de:bri_m,aw_denom,
lsjpool.n20988_0,lexent.n20988,:de:bri_m,ow_denom,
lsjpool.n21017_0,lexent.n21017,:de:brom,ew_denom,
lsjpool.n21018_0,lexent.n21018,:de:bromi,azw,
lsjpool.n21027_0,lexent.n21027,:de:bront,aw_denom,
lsjpool.n21051_0,lexent.n21051,:de:brotokton,ew_denom,
lsjpool.n21054_0,lexent.n21054,:de:brot,ow_denom,
lsjpool.n21072_0,lexent.n21072,:de:broxq,izw,
lsjpool.n21075_0,lexent.n21075,:de:brox,izw,
lsjpool.n21083_0,lexent.n21083,:de:brox,reg_conj,
lsjpool.n21087_0,lexent.n21087,:de:bru,azw,
lsjpool.n21102_0,lexent.n21102,:de:bruk,reg_conj,
lsjpool.n21102_0,lexent.n21102,:de:brux,reg_conj,
lsjpool.n21104_0,lexent.n21104,:de:br,ullw,
lsjpool.n21133_0,lexent.n21133,:de:brux,aw_denom,
lsjpool.n21133_0,lexent.n21133,:de:bru_x,reg_conj,
lsjpool.n21147_0,lexent.n21147,:de:bru_,reg_conj,
lsjpool.n21154_0,lexent.n21154,:de:brwm,aw_denom,
lsjpool.n21198_0,lexent.n21198,:de:bu^q,izw,
lsjpool.n21217_0,lexent.n21217,:de:bu_n,ew_denom,
lsjpool.n21238_0,lexent.n21238,:de:bursodey,ew_denom,
lsjpool.n21253_0,lexent.n21253,:de:burs,ow_denom,
lsjpool.n21263_0,lexent.n21263,:de:busso-dom,euw,
lsjpool.n21276_0,lexent.n21276,:de:bu_,reg_conj,
lsjpool.n21329_0,lexent.n21329,:de:bwmolox,euw,
lsjpool.n21351_0,lexent.n21351,:de:bwstr,ew_denom,
lsjpool.n21504_0,lexent.n21504,:de:galhn,iaw_denom,
lsjpool.n21506_0,lexent.n21506,:de:galhn,izw,
lsjpool.n21545_0,lexent.n21545,:de:gambr,euw,
lsjpool.n21556_0,lexent.n21556,:de:ga^m,e_stem,
lsjpool.n21565_0,lexent.n21565,:de:gam,izw,
lsjpool.n21595_0,lexent.n21595,:de:ga^n,aw_denom,
lsjpool.n21602_0,lexent.n21602,:de:gan,ow_denom,
lsjpool.n21626_0,lexent.n21626,:de:gargal,izw,
lsjpool.n21659_0,lexent.n21659,:de:gastr,izw,
lsjpool.n21679_0,lexent.n21679,:de:gastro-for,ew_denom,
lsjpool.n21693_0,lexent.n21693,:de:gaur,iaw_denom,
lsjpool.n21717_0,lexent.n21717,:de:gegwn,iskw,
lsjpool.n21730_0,lexent.n21730,:de:g,einw,
lsjpool.n21743_0,lexent.n21743,:de:geis,ow_denom,
lsjpool.n21754_0,lexent.n21754,:de:geitn,iaw_denom,
lsjpool.n21758_0,lexent.n21758,:de:geiton,ew_denom,
lsjpool.n21758_0,lexent.n21758,:de:geiton,euw,
lsjpool.n21777_0,lexent.n21777,:de:gel,a_stem,
lsjpool.n21783_0,lexent.n21783,:de:geloi,a_stem,
lsjpool.n21783_0,lexent.n21783,:de:gel,azw,
lsjpool.n21783_0,lexent.n21783,:de:gel,a_stem,
lsjpool.n21801_0,lexent.n21801,:de:geloio-mel,ew_denom,
lsjpool.n21812_0,lexent.n21812,:de:gelwto-poi,ew_denom,
lsjpool.n21819_0,lexent.n21819,:de:gem,izw,
lsjpool.n21831_0,lexent.n21831,:de:genea_log,ew_denom,
lsjpool.n21831_0,lexent.n21831,:de:genehlog,ew_denom,
lsjpool.n21831_0,lexent.n21831,:de:genhlog,ew_denom,
lsjpool.n21853_0,lexent.n21853,:de:genei,azw,
lsjpool.n21856_0,lexent.n21856,:de:genei,a_stem,
lsjpool.n21859_0,lexent.n21859,:de:genei,aw_denom,
lsjpool.n21902_0,lexent.n21902,:de:genn,aw_denom,
lsjpool.n21941_0,lexent.n21941,:de:ger,airw,
lsjpool.n21941_0,lexent.n21941,:de:ger,a_stem,
lsjpool.n21988_0,lexent.n21988,:de:geront-a^gwg,ew_denom,
lsjpool.n22036_0,lexent.n22036,:de:geu,reg_conj,
lsjpool.n22039_0,lexent.n22039,:de:gefu_r,izw,
lsjpool.n22046_0,lexent.n22046,:de:gefu_r,ow_denom,
lsjpool.n22061_0,lexent.n22061,:de:gewmetr,ew_denom,
lsjpool.n22075_0,lexent.n22075,:de:gew-pon,ew_denom,
lsjpool.n22075_0,lexent.n22075,:de:ga_-pon,ew_denom,
lsjpool.n22079_0,lexent.n22079,:de:gewrg,ew_denom,
lsjpool.n22091_0,lexent.n22091,:de:gewru^x,ew_denom,
lsjpool.n22108_0,lexent.n22108,:de:ghq,ew_denom,
lsjpool.n22108_0,lexent.n22108,:de:ga_q,ew_denom,
lsjpool.n22125_0,lexent.n22125,:de:gh-ox,ew_denom,
lsjpool.n22143_0,lexent.n22143,:de:ghr,a_stem,
lsjpool.n22143_0,lexent.n22143,:de:ghr,ainw,
lsjpool.n22145_0,lexent.n22145,:de:ghrobosk,ew_denom,
lsjpool.n22154_0,lexent.n22154,:de:ghro-trof,ew_denom,
lsjpool.n22164_0,lexent.n22164,:de:ghru,reg_conj,
lsjpool.n22164_0,lexent.n22164,:de:ga_ru,reg_conj,
lsjpool.n22209_0,lexent.n22209,:de:gn,reg_conj,
lsjpool.n22209_0,lexent.n22209,:de:gen,e_stem,
lsjpool.n22209_0,lexent.n22209,:de:g,a_stem,
lsjpool.n22210_0,lexent.n22210,:de:g-n,o_stem,
lsjpool.n22210_0,lexent.n22210,:de:gn,o_stem,
lsjpool.n22210_0,lexent.n22210,:de:gin,o_stem,
lsjpool.n22216_0,lexent.n22216,:de:gla^g,aw_denom,
lsjpool.n22246_0,lexent.n22246,:de:glauk,iaw_denom,
lsjpool.n22283_0,lexent.n22283,:de:gla^f,reg_conj,
lsjpool.n22339_0,lexent.n22339,:de:glu^k,ainw,
lsjpool.n22379_0,lexent.n22379,:de:glu^ku^mu_q,ew_denom,
lsjpool.n22421_0,lexent.n22421,:de:g-lu^f,reg_conj,
lsjpool.n22421_0,lexent.n22421,:de:glu^f,reg_conj,
lsjpool.n22430_0,lexent.n22430,:de:glwss,aw_denom,
lsjpool.n22473_0,lexent.n22473,:de:gnam,ptw,
lsjpool.n22500_0,lexent.n22500,:de:gnwma^t,euw,
lsjpool.n22508_0,lexent.n22508,:de:gnwmolog,ew_denom,
lsjpool.n22522_0,lexent.n22522,:de:g-nwr,izw,
lsjpool.n22533_0,lexent.n22533,:de:gnwsi-ma^x,ew_denom,
lsjpool.n22549_0,lexent.n22549,:de:go,aw_denom,
lsjpool.n22558_0,lexent.n22558,:de:gogg,uzw,
lsjpool.n22593_0,lexent.n22593,:de:goht,euw,
lsjpool.n22604_0,lexent.n22604,:de:gom,ow_denom,
lsjpool.n22616_0,lexent.n22616,:de:gomf,ow_denom,
lsjpool.n22668_0,lexent.n22668,:de:gonu^pet,ew_denom,
lsjpool.n22688_0,lexent.n22688,:de:gorg,ow_denom,
lsjpool.n22710_0,lexent.n22710,:de:goun,azw,
lsjpool.n22714_0,lexent.n22714,:de:goun,ow_denom,
lsjpool.n22736_0,lexent.n22736,:de:grai,ow_denom,
lsjpool.n22748_0,lexent.n22748,:de:gramma^t,euw,
lsjpool.n22753_0,lexent.n22753,:de:gramma^tik,euw,
lsjpool.n22768_0,lexent.n22768,:de:gramma^tofor,ew_denom,
lsjpool.n22825_0,lexent.n22825,:de:g-ra^f,reg_conj,
lsjpool.n22825_0,lexent.n22825,:de:graf,ew_denom,
lsjpool.n22831_0,lexent.n22831,:de:grhgor,ew_denom,
lsjpool.n22882_0,lexent.n22882,:de:gr,uzw,
lsjpool.n22885_0,lexent.n22885,:de:grull,izw,
lsjpool.n22885_0,lexent.n22885,:de:gru_l,izw,
lsjpool.n22950_0,lexent.n22950,:de:gui,ow_denom,
lsjpool.n22958_0,lexent.n22958,:de:gumn,azw,
lsjpool.n22961_0,lexent.n22961,:de:gumnasiarx,ew_denom,
lsjpool.n22981_0,lexent.n22981,:de:gumnht,euw,
lsjpool.n23004_0,lexent.n23004,:de:gumn,ow_denom,
lsjpool.n23088_0,lexent.n23088,:de:gu_r,euw,
lsjpool.n23119_0,lexent.n23119,:de:guy,ow_denom,
lsjpool.n23174_0,lexent.n23174,:de:da|doux,ew_denom,
lsjpool.n23178_0,lexent.n23178,:de:da|do-for,ew_denom,
lsjpool.n23203_0,lexent.n23203,:de:daid,allw,
lsjpool.n23203_0,lexent.n23203,:de:daidal,ow_denom,
lsjpool.n23222_0,lexent.n23222,:de:daimon,aw_denom,
lsjpool.n23228_0,lexent.n23228,:de:daimon,izw,
lsjpool.n23243_0,lexent.n23243,:de:dai,numi,
lsjpool.n23272_0,lexent.n23272,:de:dai,reg_conj,
lsjpool.n23273_0,lexent.n23273,:de:dai,reg_conj,
lsjpool.n23283_0,lexent.n23283,:de:da^k,nw,
lsjpool.n23283_0,lexent.n23283,:de:dhk,reg_conj,
lsjpool.n23283_0,lexent.n23283,:de:da_k,reg_conj,
lsjpool.n23297_0,lexent.n23297,:de:dakrurro,ew_denom,
lsjpool.n23304_0,lexent.n23304,:de:dakru_,reg_conj,
lsjpool.n23323_0,lexent.n23323,:de:daktu^lo-deikt,ew_denom,
lsjpool.n23350_0,lexent.n23350,:de:d-m,a_stem,
lsjpool.n23350_0,lexent.n23350,:de:dam,a_stem,
lsjpool.n23350_0,lexent.n23350,:de:dam,azw,
lsjpool.n23356_0,lexent.n23356,:de:da^ma^l,izw,
lsjpool.n23394_0,lexent.n23394,:de:damn,a_stem,
lsjpool.n23395_0,lexent.n23395,:de:da^m,nhmi,
lsjpool.n23420_0,lexent.n23420,:de:da^neiz,reg_conj,
lsjpool.n23420_0,lexent.n23420,:de:da^ne,izw,
lsjpool.n23420_0,lexent.n23420,:de:da^n,izw,
lsjpool.n23443_0,lexent.n23443,:de:da^pa^n,aw_denom,
lsjpool.n23461_0,lexent.n23461,:de:da,ptw,
lsjpool.n23465_0,lexent.n23465,:de:dar-da,ptw,
lsjpool.n23470_0,lexent.n23470,:de:darq,anw,
lsjpool.n23491_0,lexent.n23491,:de:dasmolog,ew_denom,
lsjpool.n23495_0,lexent.n23495,:de:dasmofor,ew_denom,
lsjpool.n23538_0,lexent.n23538,:de:da^t,e_stem,
lsjpool.n23538_0,lexent.n23538,:de:da^t,reg_conj,
lsjpool.n23565_0,lexent.n23565,:de:dafnh-for,ew_denom,
lsjpool.n23592_0,lexent.n23592,:de:dayil,euw,
lsjpool.n23595_0,lexent.n23595,:de:da,e_stem,
lsjpool.n23595_0,lexent.n23595,:de:da,a_stem,
lsjpool.n23613_0,lexent.n23613,:de:ded,iskw,
lsjpool.n23620_0,lexent.n23620,:de:dok,e_stem,
lsjpool.n23635_0,lexent.n23635,:de:deigmat,izw,
lsjpool.n23645_0,lexent.n23645,:de:deidi,ss,
lsjpool.n23645_0,lexent.n23645,:de:dedi,ss,
lsjpool.n23647_0,lexent.n23647,:de:deiel,iaw_denom,
lsjpool.n23652_0,lexent.n23652,:de:deikan,aw_denom,
lsjpool.n23658_0,lexent.n23658,:de:deik,reg_conj,
lsjpool.n23658_0,lexent.n23658,:de:deik,numi,
lsjpool.n23658_0,lexent.n23658,:de:dek,numi,
lsjpool.n23666_0,lexent.n23666,:de:deil,ainw,
lsjpool.n23682_0,lexent.n23682,:de:deil,iaw_denom,
lsjpool.n23694_0,lexent.n23694,:de:deim,ainw,
lsjpool.n23702_0,lexent.n23702,:de:deima^t,ow_denom,
lsjpool.n23718_0,lexent.n23718,:de:deino-log,ew_denom,
lsjpool.n23721_0,lexent.n23721,:de:deino-pa^q,ew_denom,
lsjpool.n23731_0,lexent.n23731,:de:dein,ow_denom,
lsjpool.n23744_0,lexent.n23744,:de:deipn,ew_denom,
lsjpool.n23751_0,lexent.n23751,:de:deipn,izw,
lsjpool.n23764_0,lexent.n23764,:de:deipno-poi,ew_denom,
lsjpool.n23786_0,lexent.n23786,:de:deiro-tom,ew_denom,
lsjpool.n23831_0,lexent.n23831,:de:dek,azw,
lsjpool.n23902_0,lexent.n23902,:de:dekat,euw,
lsjpool.n23915_0,lexent.n23915,:de:dekat,ow_denom,
lsjpool.n23953_0,lexent.n23953,:de:dele,azw,
